account_id,district_id,frequency,date,Account_type
3240,35,POPLATEK TYDNE,960529,Savings account
877,1,POPLATEK MESICNE,960529,Savings account
450,59,POPLATEK MESICNE,960528,NRI account
1646,1,POPLATEK TYDNE,960527,Salary account
612,1,POPLATEK MESICNE,960527,Savings account
4099,54,POPLATEK MESICNE,960526,NRI account
3055,15,POPLATEK MESICNE,960526,Salary account
1715,60,POPLATEK MESICNE,960526,Savings account
1905,34,POPLATEK MESICNE,960525,Salary account
7713,50,POPLATEK TYDNE,960525,Savings account
832,42,POPLATEK MESICNE,960524,Salary account
891,34,POPLATEK MESICNE,960523,Salary account
2888,19,POPLATEK MESICNE,960523,Savings account
1210,28,POPLATEK MESICNE,960521,NRI account
8972,70,POPLATEK MESICNE,960521,NRI account
3731,70,POPLATEK MESICNE,960520,NRI account
1323,43,POPLATEK MESICNE,960520,NRI account
580,75,POPLATEK MESICNE,960520,Salary account
2805,39,POPLATEK MESICNE,960520,Salary account
1399,45,POPLATEK MESICNE,960520,Savings account
1904,70,POPLATEK MESICNE,960518,Savings account
1040,19,POPLATEK MESICNE,960518,Salary account
776,66,POPLATEK MESICNE,960518,Salary account
3162,63,POPLATEK TYDNE,960518,NRI account
379,32,POPLATEK MESICNE,960518,Salary account
3495,54,POPLATEK MESICNE,960517,Savings account
76,52,POPLATEK MESICNE,960516,NRI account
1924,66,POPLATEK MESICNE,960516,Salary account
8772,1,POPLATEK MESICNE,960516,Savings account
2505,60,POPLATEK MESICNE,960516,Salary account
7542,54,POPLATEK MESICNE,960516,Savings account
1074,59,POPLATEK MESICNE,960516,Savings account
9199,72,POPLATEK MESICNE,960515,Salary account
2752,74,POPLATEK MESICNE,960515,Salary account
10694,73,POPLATEK TYDNE,960515,NRI account
3523,65,POPLATEK MESICNE,960514,Salary account
136,74,POPLATEK MESICNE,960514,NRI account
632,29,POPLATEK MESICNE,960514,Savings account
3769,3,POPLATEK MESICNE,960514,NRI account
2757,54,POPLATEK MESICNE,960514,Savings account
360,32,POPLATEK MESICNE,960514,Savings account
3434,32,POPLATEK MESICNE,960513,Savings account
2619,20,POPLATEK MESICNE,960513,Salary account
6158,67,POPLATEK MESICNE,960513,Savings account
1013,59,POPLATEK MESICNE,960513,NRI account
491,44,POPLATEK MESICNE,960512,Salary account
9513,59,POPLATEK MESICNE,960512,Salary account
684,49,POPLATEK MESICNE,960512,Savings account
3285,43,POPLATEK MESICNE,960512,NRI account
3248,77,POPLATEK MESICNE,960511,Savings account
51,67,POPLATEK MESICNE,960511,Salary account
132,40,POPLATEK PO OBRATU,960511,NRI account
3512,46,POPLATEK MESICNE,960511,NRI account
6792,1,POPLATEK MESICNE,960511,Savings account
2035,53,POPLATEK MESICNE,960510,Salary account
3942,27,POPLATEK TYDNE,960510,Savings account
9494,21,POPLATEK MESICNE,960510,NRI account
913,59,POPLATEK MESICNE,960510,NRI account
1045,3,POPLATEK MESICNE,960509,Savings account
302,7,POPLATEK MESICNE,960509,Salary account
444,26,POPLATEK MESICNE,960509,NRI account
2346,27,POPLATEK MESICNE,960508,NRI account
3736,54,POPLATEK MESICNE,960508,Salary account
3887,62,POPLATEK MESICNE,960508,Savings account
1672,5,POPLATEK MESICNE,960508,Savings account
1752,68,POPLATEK MESICNE,960508,Salary account
1996,6,POPLATEK TYDNE,960508,Savings account
1244,68,POPLATEK MESICNE,960508,Savings account
1213,36,POPLATEK MESICNE,960508,Savings account
3928,24,POPLATEK MESICNE,960508,NRI account
1614,63,POPLATEK MESICNE,960507,NRI account
706,49,POPLATEK MESICNE,960507,NRI account
2232,1,POPLATEK MESICNE,960507,Savings account
2946,54,POPLATEK MESICNE,960507,Savings account
3648,61,POPLATEK MESICNE,960506,NRI account
2591,1,POPLATEK MESICNE,960506,NRI account
97,74,POPLATEK MESICNE,960505,NRI account
1328,8,POPLATEK MESICNE,960504,Savings account
4127,50,POPLATEK MESICNE,960503,Savings account
3791,1,POPLATEK TYDNE,960503,Salary account
3531,59,POPLATEK MESICNE,960503,NRI account
2994,77,POPLATEK MESICNE,960503,NRI account
2730,23,POPLATEK MESICNE,960502,Salary account
8896,28,POPLATEK PO OBRATU,960502,Salary account
1716,46,POPLATEK MESICNE,960502,Savings account
986,74,POPLATEK MESICNE,960502,Savings account
1192,29,POPLATEK MESICNE,960502,NRI account
2116,70,POPLATEK MESICNE,960502,NRI account
1582,28,POPLATEK MESICNE,960501,Savings account
3027,62,POPLATEK MESICNE,960429,Savings account
4342,74,POPLATEK MESICNE,960429,Salary account
3664,1,POPLATEK MESICNE,960428,Savings account
3038,10,POPLATEK MESICNE,960428,NRI account
951,3,POPLATEK MESICNE,960428,Savings account
1529,1,POPLATEK MESICNE,960428,Salary account
3178,4,POPLATEK MESICNE,960427,NRI account
500,56,POPLATEK MESICNE,960427,Savings account
3451,52,POPLATEK MESICNE,960427,Savings account
1304,40,POPLATEK MESICNE,960427,Savings account
5395,47,POPLATEK MESICNE,960426,Salary account
780,3,POPLATEK MESICNE,960426,NRI account
5505,1,POPLATEK MESICNE,960426,Savings account
2246,1,POPLATEK MESICNE,960425,NRI account
3301,14,POPLATEK MESICNE,960425,Salary account
7997,10,POPLATEK MESICNE,960425,Salary account
1542,1,POPLATEK MESICNE,960425,Salary account
3280,1,POPLATEK MESICNE,960424,Salary account
689,1,POPLATEK MESICNE,960424,Salary account
4488,33,POPLATEK MESICNE,960424,Savings account
7240,17,POPLATEK MESICNE,960423,Savings account
4458,60,POPLATEK MESICNE,960423,NRI account
3596,59,POPLATEK MESICNE,960423,Salary account
1709,24,POPLATEK MESICNE,960423,Savings account
3859,53,POPLATEK MESICNE,960423,NRI account
481,72,POPLATEK MESICNE,960423,Savings account
1070,62,POPLATEK MESICNE,960423,NRI account
1641,50,POPLATEK MESICNE,960422,NRI account
1624,53,POPLATEK MESICNE,960422,NRI account
798,1,POPLATEK MESICNE,960422,Savings account
3816,25,POPLATEK MESICNE,960421,Savings account
766,3,POPLATEK MESICNE,960421,NRI account
695,5,POPLATEK MESICNE,960421,NRI account
2287,1,POPLATEK MESICNE,960421,Salary account
1358,39,POPLATEK MESICNE,960421,NRI account
3019,33,POPLATEK MESICNE,960421,Salary account
3998,2,POPLATEK MESICNE,960420,NRI account
3021,10,POPLATEK MESICNE,960420,Savings account
1607,71,POPLATEK MESICNE,960420,NRI account
1733,18,POPLATEK MESICNE,960420,NRI account
2474,33,POPLATEK MESICNE,960420,Savings account
1939,6,POPLATEK TYDNE,960419,Savings account
5726,17,POPLATEK PO OBRATU,960419,Savings account
3806,36,POPLATEK MESICNE,960418,NRI account
283,44,POPLATEK MESICNE,960418,Savings account
2432,8,POPLATEK MESICNE,960418,Salary account
3802,44,POPLATEK MESICNE,960418,Savings account
3821,18,POPLATEK MESICNE,960418,Savings account
3907,37,POPLATEK MESICNE,960418,Salary account
3854,8,POPLATEK MESICNE,960418,Salary account
3606,1,POPLATEK MESICNE,960418,NRI account
1121,32,POPLATEK MESICNE,960417,Savings account
2254,1,POPLATEK MESICNE,960417,NRI account
101,35,POPLATEK MESICNE,960416,Salary account
1473,39,POPLATEK MESICNE,960416,Savings account
1655,41,POPLATEK MESICNE,960415,NRI account
3976,74,POPLATEK MESICNE,960415,NRI account
1383,11,POPLATEK MESICNE,960415,Savings account
439,69,POPLATEK MESICNE,960415,NRI account
1550,1,POPLATEK MESICNE,960415,Salary account
1543,1,POPLATEK MESICNE,960414,Savings account
2247,24,POPLATEK MESICNE,960413,Savings account
2205,51,POPLATEK MESICNE,960413,Savings account
152,1,POPLATEK MESICNE,960412,Salary account
5072,6,POPLATEK MESICNE,960412,NRI account
1456,9,POPLATEK MESICNE,960412,Salary account
1622,19,POPLATEK MESICNE,960412,NRI account
10215,38,POPLATEK MESICNE,960412,Savings account
3247,61,POPLATEK MESICNE,960411,NRI account
3568,40,POPLATEK MESICNE,960411,Savings account
2450,48,POPLATEK MESICNE,960410,Savings account
1503,71,POPLATEK MESICNE,960410,Savings account
1020,56,POPLATEK MESICNE,960409,Savings account
2986,63,POPLATEK MESICNE,960409,Salary account
615,72,POPLATEK MESICNE,960409,NRI account
7894,27,POPLATEK MESICNE,960409,Salary account
3294,75,POPLATEK MESICNE,960409,Savings account
1920,40,POPLATEK MESICNE,960408,Salary account
734,5,POPLATEK MESICNE,960408,Salary account
8085,73,POPLATEK MESICNE,960408,Salary account
1948,64,POPLATEK MESICNE,960408,Salary account
3534,59,POPLATEK MESICNE,960408,Savings account
278,73,POPLATEK MESICNE,960408,Salary account
2012,4,POPLATEK MESICNE,960408,NRI account
10345,36,POPLATEK MESICNE,960407,Savings account
1450,63,POPLATEK MESICNE,960407,Savings account
1461,73,POPLATEK MESICNE,960407,Savings account
251,74,POPLATEK MESICNE,960406,Salary account
3632,56,POPLATEK TYDNE,960406,Savings account
2929,51,POPLATEK MESICNE,960406,Savings account
3116,54,POPLATEK MESICNE,960405,Savings account
1521,74,POPLATEK MESICNE,960404,Savings account
2909,58,POPLATEK MESICNE,960404,NRI account
3706,8,POPLATEK MESICNE,960404,Savings account
1847,47,POPLATEK MESICNE,960404,Salary account
2335,70,POPLATEK MESICNE,960404,NRI account
3041,70,POPLATEK MESICNE,960404,Salary account
1932,35,POPLATEK MESICNE,960403,Savings account
7565,59,POPLATEK MESICNE,960402,Savings account
3308,40,POPLATEK MESICNE,960402,NRI account
1832,70,POPLATEK MESICNE,960401,NRI account
10065,76,POPLATEK MESICNE,960330,Savings account
708,26,POPLATEK MESICNE,960330,Savings account
3917,1,POPLATEK MESICNE,960330,Salary account
514,70,POPLATEK MESICNE,960330,NRI account
2659,14,POPLATEK MESICNE,960330,NRI account
3265,52,POPLATEK PO OBRATU,960330,Salary account
1351,40,POPLATEK MESICNE,960329,Savings account
2631,1,POPLATEK MESICNE,960329,Savings account
7520,9,POPLATEK MESICNE,960329,Savings account
3422,21,POPLATEK MESICNE,960328,Savings account
10049,17,POPLATEK MESICNE,960328,NRI account
1250,62,POPLATEK MESICNE,960328,Savings account
1384,74,POPLATEK TYDNE,960328,Salary account
2624,31,POPLATEK MESICNE,960328,Savings account
3349,47,POPLATEK MESICNE,960328,Savings account
3115,14,POPLATEK MESICNE,960327,Salary account
208,54,POPLATEK MESICNE,960327,Savings account
286,71,POPLATEK MESICNE,960327,NRI account
898,71,POPLATEK MESICNE,960327,Savings account
2936,3,POPLATEK MESICNE,960327,Savings account
1170,25,POPLATEK MESICNE,960326,NRI account
2650,72,POPLATEK MESICNE,960326,NRI account
7890,23,POPLATEK MESICNE,960326,Salary account
3219,1,POPLATEK MESICNE,960326,NRI account
2578,54,POPLATEK MESICNE,960325,Savings account
2708,1,POPLATEK MESICNE,960325,Savings account
631,68,POPLATEK MESICNE,960325,NRI account
3815,1,POPLATEK MESICNE,960324,Savings account
3605,3,POPLATEK MESICNE,960324,Savings account
3138,37,POPLATEK MESICNE,960324,Savings account
2889,8,POPLATEK MESICNE,960323,Salary account
1369,32,POPLATEK MESICNE,960323,NRI account
2767,54,POPLATEK MESICNE,960323,Salary account
4008,27,POPLATEK MESICNE,960323,Savings account
874,56,POPLATEK TYDNE,960323,NRI account
3743,1,POPLATEK MESICNE,960322,Savings account
2192,59,POPLATEK MESICNE,960322,NRI account
2406,5,POPLATEK MESICNE,960322,NRI account
116,8,POPLATEK MESICNE,960321,Savings account
10436,60,POPLATEK MESICNE,960321,NRI account
4214,1,POPLATEK MESICNE,960321,Salary account
824,32,POPLATEK MESICNE,960321,Savings account
853,1,POPLATEK MESICNE,960320,Savings account
525,70,POPLATEK MESICNE,960320,Savings account
3322,65,POPLATEK TYDNE,960320,Savings account
2033,71,POPLATEK MESICNE,960320,Savings account
3130,13,POPLATEK MESICNE,960320,Salary account
2904,13,POPLATEK MESICNE,960320,NRI account
1014,74,POPLATEK MESICNE,960320,NRI account
3672,26,POPLATEK MESICNE,960319,NRI account
2334,50,POPLATEK MESICNE,960319,Savings account
1028,23,POPLATEK MESICNE,960319,Savings account
468,49,POPLATEK MESICNE,960319,NRI account
3795,36,POPLATEK MESICNE,960318,NRI account
865,17,POPLATEK MESICNE,960318,NRI account
739,66,POPLATEK MESICNE,960318,Savings account
210,48,POPLATEK MESICNE,960317,Savings account
2864,54,POPLATEK MESICNE,960316,Salary account
1980,49,POPLATEK MESICNE,960316,NRI account
1445,60,POPLATEK MESICNE,960316,Salary account
821,60,POPLATEK MESICNE,960316,NRI account
5591,9,POPLATEK MESICNE,960316,Savings account
236,72,POPLATEK MESICNE,960316,Salary account
1365,42,POPLATEK MESICNE,960315,Salary account
666,27,POPLATEK MESICNE,960315,NRI account
9242,57,POPLATEK MESICNE,960315,NRI account
4346,25,POPLATEK MESICNE,960315,NRI account
3296,67,POPLATEK MESICNE,960315,Savings account
2598,1,POPLATEK MESICNE,960314,NRI account
2633,25,POPLATEK MESICNE,960314,Salary account
1800,51,POPLATEK MESICNE,960314,Savings account
1698,68,POPLATEK MESICNE,960314,NRI account
3994,15,POPLATEK MESICNE,960314,Salary account
3455,34,POPLATEK MESICNE,960313,NRI account
4092,74,POPLATEK MESICNE,960313,Savings account
10807,34,POPLATEK MESICNE,960313,NRI account
895,24,POPLATEK MESICNE,960312,Savings account
840,70,POPLATEK MESICNE,960312,Savings account
2263,36,POPLATEK MESICNE,960312,NRI account
356,70,POPLATEK MESICNE,960312,Salary account
4863,5,POPLATEK MESICNE,960312,Salary account
4361,69,POPLATEK MESICNE,960311,Savings account
1722,32,POPLATEK MESICNE,960311,NRI account
4273,15,POPLATEK MESICNE,960311,Savings account
1510,33,POPLATEK MESICNE,960311,Salary account
357,20,POPLATEK MESICNE,960310,Savings account
103,44,POPLATEK MESICNE,960310,Salary account
3118,48,POPLATEK MESICNE,960310,NRI account
2105,70,POPLATEK MESICNE,960309,Salary account
3144,67,POPLATEK MESICNE,960309,Salary account
846,72,POPLATEK MESICNE,960309,NRI account
3121,46,POPLATEK MESICNE,960308,Savings account
3088,18,POPLATEK MESICNE,960308,Savings account
3952,26,POPLATEK MESICNE,960308,Savings account
3974,55,POPLATEK MESICNE,960308,NRI account
3502,74,POPLATEK MESICNE,960308,NRI account
3351,70,POPLATEK MESICNE,960308,Salary account
1606,23,POPLATEK MESICNE,960307,Savings account
3263,44,POPLATEK MESICNE,960307,NRI account
2289,1,POPLATEK MESICNE,960307,Savings account
2062,70,POPLATEK MESICNE,960306,Savings account
141,38,POPLATEK MESICNE,960306,Savings account
1763,73,POPLATEK MESICNE,960306,Salary account
2611,1,POPLATEK MESICNE,960306,Salary account
825,19,POPLATEK MESICNE,960306,Savings account
3943,71,POPLATEK MESICNE,960306,NRI account
9422,70,POPLATEK MESICNE,960306,Savings account
3709,74,POPLATEK MESICNE,960305,NRI account
1349,75,POPLATEK MESICNE,960305,NRI account
1886,32,POPLATEK MESICNE,960305,Salary account
1897,61,POPLATEK PO OBRATU,960305,Savings account
1564,48,POPLATEK MESICNE,960305,Savings account
3462,51,POPLATEK MESICNE,960304,NRI account
3881,21,POPLATEK MESICNE,960304,Savings account
856,2,POPLATEK MESICNE,960303,Salary account
718,1,POPLATEK MESICNE,960303,Salary account
3698,1,POPLATEK MESICNE,960303,NRI account
3366,68,POPLATEK MESICNE,960302,Savings account
936,7,POPLATEK MESICNE,960302,NRI account
4088,45,POPLATEK MESICNE,960301,Savings account
3409,23,POPLATEK MESICNE,960301,Salary account
1216,77,POPLATEK MESICNE,960301,Salary account
2491,76,POPLATEK MESICNE,960301,NRI account
2498,40,POPLATEK MESICNE,960301,Salary account
3193,74,POPLATEK MESICNE,960227,Salary account
5593,15,POPLATEK MESICNE,960227,NRI account
167,29,POPLATEK TYDNE,960226,Salary account
2187,9,POPLATEK TYDNE,960226,NRI account
3079,18,POPLATEK MESICNE,960226,Savings account
3286,8,POPLATEK MESICNE,960226,NRI account
230,1,POPLATEK MESICNE,960226,NRI account
5692,66,POPLATEK MESICNE,960225,Savings account
1265,49,POPLATEK MESICNE,960225,Salary account
590,50,POPLATEK MESICNE,960224,Savings account
3924,70,POPLATEK MESICNE,960224,Salary account
2772,11,POPLATEK MESICNE,960224,NRI account
1962,77,POPLATEK MESICNE,960224,Savings account
10478,70,POPLATEK TYDNE,960224,Salary account
3016,26,POPLATEK MESICNE,960223,Savings account
827,36,POPLATEK MESICNE,960223,Savings account
959,1,POPLATEK MESICNE,960223,Savings account
1585,42,POPLATEK MESICNE,960223,NRI account
2804,53,POPLATEK MESICNE,960222,Salary account
1310,1,POPLATEK MESICNE,960222,Salary account
3721,22,POPLATEK MESICNE,960221,Salary account
184,77,POPLATEK MESICNE,960221,Salary account
691,24,POPLATEK MESICNE,960221,Salary account
10233,27,POPLATEK MESICNE,960221,Savings account
3358,44,POPLATEK MESICNE,960221,Salary account
4,12,POPLATEK MESICNE,960221,Salary account
3151,6,POPLATEK MESICNE,960221,Salary account
2017,54,POPLATEK MESICNE,960221,Salary account
2403,25,POPLATEK MESICNE,960220,Salary account
1732,51,POPLATEK MESICNE,960220,Salary account
1380,53,POPLATEK MESICNE,960219,Salary account
2304,49,POPLATEK MESICNE,960219,Savings account
3754,37,POPLATEK TYDNE,960219,NRI account
1102,70,POPLATEK MESICNE,960219,Savings account
55,20,POPLATEK MESICNE,960219,NRI account
466,71,POPLATEK MESICNE,960218,NRI account
3335,35,POPLATEK MESICNE,960218,NRI account
620,26,POPLATEK MESICNE,960218,NRI account
2074,12,POPLATEK MESICNE,960218,NRI account
3578,1,POPLATEK MESICNE,960217,Salary account
2226,2,POPLATEK MESICNE,960217,NRI account
1111,5,POPLATEK MESICNE,960216,Salary account
3680,27,POPLATEK MESICNE,960216,Salary account
1916,72,POPLATEK MESICNE,960216,Savings account
2473,14,POPLATEK MESICNE,960216,Salary account
390,44,POPLATEK MESICNE,960216,Salary account
3439,16,POPLATEK MESICNE,960216,Salary account
7594,16,POPLATEK MESICNE,960216,Savings account
1836,42,POPLATEK MESICNE,960215,Salary account
3468,32,POPLATEK MESICNE,960214,NRI account
3979,37,POPLATEK MESICNE,960214,Savings account
296,49,POPLATEK MESICNE,960214,Savings account
2600,1,POPLATEK MESICNE,960213,Savings account
1737,77,POPLATEK MESICNE,960213,Salary account
2993,1,POPLATEK TYDNE,960213,Savings account
2753,26,POPLATEK MESICNE,960213,Savings account
2409,76,POPLATEK MESICNE,960213,NRI account
949,58,POPLATEK MESICNE,960213,Salary account
2212,33,POPLATEK MESICNE,960212,Savings account
1964,25,POPLATEK MESICNE,960212,Savings account
4999,1,POPLATEK MESICNE,960212,NRI account
8680,17,POPLATEK MESICNE,960212,NRI account
1612,66,POPLATEK MESICNE,960212,Savings account
2390,1,POPLATEK MESICNE,960212,Savings account
3597,1,POPLATEK PO OBRATU,960211,NRI account
1611,69,POPLATEK MESICNE,960211,Savings account
2230,7,POPLATEK MESICNE,960211,Salary account
3933,61,POPLATEK MESICNE,960211,Savings account
3890,50,POPLATEK MESICNE,960210,NRI account
6686,61,POPLATEK MESICNE,960210,Savings account
3519,52,POPLATEK MESICNE,960210,Savings account
1922,60,POPLATEK MESICNE,960209,NRI account
264,15,POPLATEK MESICNE,960209,NRI account
1233,31,POPLATEK MESICNE,960208,Savings account
2719,10,POPLATEK MESICNE,960208,NRI account
516,6,POPLATEK MESICNE,960208,Salary account
2551,5,POPLATEK MESICNE,960208,Salary account
2499,2,POPLATEK MESICNE,960208,Savings account
2893,39,POPLATEK MESICNE,960208,Savings account
923,13,POPLATEK MESICNE,960207,NRI account
1744,76,POPLATEK MESICNE,960207,NRI account
2890,69,POPLATEK MESICNE,960207,Savings account
218,68,POPLATEK MESICNE,960206,NRI account
804,64,POPLATEK MESICNE,960206,Savings account
